Year,Month,Day,Dayth,Hour,Minute,Second,ghi,dni,dif,sza,NO2,press,albedo,ang_alpha,ang_beta,aod550,aod700,broadbandaod,ozone,wv,Tem,Tdpt,aerosol_scattering,TL2R,TL2D,TL2I,TL2Gu,TL2M,TL2Gr
2015,1,19,19,17,1,0,NA,NA,NA,NA,1.04452776702543e-17,982.8708,NA,0.82563,0.11591,0.189882,0.155601,NA,0.26834,3.28857,20.2541,7.5135,0.18404,4.30382,NA,4.15878,NA,NA,3.61638
2015,1,19,19,17,2,0,NA,NA,NA,NA,1.04450876844244e-17,982.8675,NA,0.8256,0.11633,0.190561,0.156158,NA,0.26834,3.29474,20.2563,7.5226,0.1847,4.31135,NA,4.16489,NA,NA,3.62286
2015,1,19,19,17,4,0,NA,NA,NA,NA,1.04447073566725e-17,982.8614,NA,0.82545,0.11718,0.191948,0.1573,NA,0.26834,3.30724,20.2605,7.5424,0.18606,4.3268,NA,4.17735,NA,NA,3.63616
2015,1,19,19,17,5,0,NA,NA,NA,NA,1.04445170150453e-17,982.8586,NA,0.82534,0.11762,0.192654,0.157883,NA,0.26834,3.31355,20.2625,7.553,0.18674,4.3347,NA,4.18369,NA,NA,3.64297
2015,1,19,19,17,7,0,NA,NA,NA,NA,1.04441359768826e-17,982.8531,NA,0.82505,0.11852,0.194089,0.15907,NA,0.26835,3.32631,20.2665,7.5758,0.18814,4.35081,NA,4.19655,NA,NA,3.65687
2015,1,19,19,17,9,0,NA,NA,NA,NA,1.04437544664282e-17,982.8482,NA,0.82467,0.11944,0.195548,0.160281,NA,0.26836,3.3392,20.2703,7.6005,0.18956,4.36729,NA,4.20962,NA,NA,3.67109
2015,1,19,19,17,10,0,NA,NA,NA,NA,1.04435635344366e-17,982.8458,NA,0.82445,0.1199,0.196285,0.160894,NA,0.26836,3.34569,20.2722,7.6135,0.19028,4.37564,NA,4.21622,NA,NA,3.67831
2015,1,19,19,17,12,0,NA,NA,NA,NA,1.0443181317518e-17,982.8414,NA,0.82395,0.12085,0.197771,0.162131,NA,0.26838,3.35874,20.2758,7.6408,0.19172,4.39254,NA,4.2295,NA,NA,3.69292
2015,1,19,19,17,13,0,NA,NA,NA,NA,1.04429900328863e-17,982.8393,NA,0.82367,0.12132,0.198517,0.162754,NA,0.26838,3.36529,20.2776,7.655,0.19245,4.40107,NA,4.23618,NA,NA,3.7003
2015,1,19,19,17,15,0,NA,NA,NA,NA,1.04426071118716e-17,982.8354,NA,0.82305,0.12228,0.200015,0.164006,NA,0.2684,3.37844,20.281,7.6846,0.1939,4.41824,NA,4.24956,NA,NA,3.71516
2015,1,19,19,17,16,0,NA,NA,NA,NA,1.04424154757837e-17,982.8335,NA,0.82271,0.12277,0.200764,0.164634,NA,0.2684,3.38503,20.2826,7.6999,0.19463,4.42687,NA,4.25626,NA,NA,3.72263
2015,1,19,19,17,18,0,NA,NA,NA,NA,1.04420318530407e-17,982.83,NA,0.82199,0.12373,0.20226,0.165889,NA,0.26842,3.39821,20.2859,7.7316,0.19608,4.44418,NA,4.26962,NA,NA,3.73762
2015,1,19,19,17,19,0,NA,NA,NA,NA,1.04418398666808e-17,982.8283,NA,0.8216,0.12422,0.203005,0.166516,NA,0.26843,3.4048,20.2875,7.7479,0.19681,4.45284,NA,4.27628,NA,NA,3.74512
2015,1,19,19,17,21,0,NA,NA,NA,NA,1.04414555445775e-17,982.8251,NA,0.82078,0.12519,0.204487,0.167765,NA,0.26845,3.41795,20.2905,7.7813,0.19825,4.47012,NA,4.28952,NA,NA,3.76011
2015,1,19,19,17,22,0,NA,NA,NA,NA,1.04412632091294e-17,982.8236,NA,0.82035,0.12567,0.205222,0.168385,NA,0.26846,3.42451,20.2921,7.7984,0.19896,4.47874,NA,4.29609,NA,NA,3.76758
2015,1,19,19,17,23,0,NA,NA,NA,NA,1.04410707575495e-17,982.8221,NA,0.81991,0.12615,0.205951,0.169002,NA,0.26847,3.43106,20.2935,7.8158,0.19967,4.48732,NA,4.30262,NA,NA,3.77502
2015,1,19,19,17,24,0,NA,NA,NA,NA,1.04408781900338e-17,982.8206,NA,0.81945,0.12663,0.206675,0.169614,NA,0.26848,3.43758,20.295,7.8334,0.20037,4.49585,NA,4.30909,NA,NA,3.78243
2015,1,19,19,17,26,0,NA,NA,NA,NA,1.04404927075921e-17,982.8178,NA,0.81849,0.12758,0.208102,0.170825,NA,0.2685,3.45056,20.2979,7.8693,0.20175,4.51278,NA,4.32186,NA,NA,3.79712
2015,1,19,19,17,27,0,NA,NA,NA,NA,1.04402997929615e-17,982.8165,NA,0.81799,0.12804,0.208804,0.171422,NA,0.26852,3.45701,20.2993,7.8875,0.20243,4.52115,NA,4.32815,NA,NA,3.80439
2015,1,19,19,17,29,0,NA,NA,NA,NA,1.04399136174741e-17,982.8138,NA,0.81696,0.12897,0.21018,0.172595,NA,0.26854,3.46979,20.302,7.9244,0.20377,4.53765,NA,4.34049,NA,NA,3.81873
2015,1,19,19,17,30,0,NA,NA,NA,NA,1.04397203569126e-17,982.8124,NA,0.81643,0.12942,0.210854,0.17317,NA,0.26855,3.47613,20.3034,7.9431,0.20442,4.54577,NA,4.34654,NA,NA,3.82578
2015,1,19,19,17,32,0,NA,NA,NA,NA,1.04393334907474e-17,982.8098,NA,0.81534,0.13031,0.212166,0.174294,NA,0.26858,3.48867,20.306,7.9808,0.20569,4.56171,NA,4.35834,NA,NA,3.83964
2015,1,19,19,17,33,0,NA,NA,NA,NA,1.0439139885439e-17,982.8085,NA,0.81478,0.13075,0.212804,0.174841,NA,0.26859,3.49486,20.3073,7.9998,0.20631,4.56951,NA,4.36408,NA,NA,3.84642
2015,1,19,19,17,35,0,NA,NA,NA,NA,1.04387523309639e-17,982.8058,NA,0.81364,0.1316,0.214039,0.175904,NA,0.26862,3.50709,20.3099,8.0381,0.2075,4.58472,NA,4.37522,NA,NA,3.85965
2015,1,19,19,17,36,0,NA,NA,NA,NA,1.04385583820927e-17,982.8044,NA,0.81306,0.13201,0.214635,0.176419,NA,0.26863,3.51311,20.3112,8.0574,0.20808,4.59212,NA,4.38061,NA,NA,3.86608
2015,1,19,19,17,38,0,NA,NA,NA,NA,1.04381701416757e-17,982.8016,NA,0.81187,0.13281,0.215779,0.17741,NA,0.26866,3.52497,20.3137,8.0959,0.20919,4.60646,NA,4.39098,NA,NA,3.87855
2015,1,19,19,17,40,0,NA,NA,NA,NA,1.04377814452795e-17,982.7987,NA,0.81066,0.13356,0.216855,0.178347,NA,0.26869,3.53654,20.3162,8.1345,0.21023,4.62012,NA,4.40078,NA,NA,3.89045
2015,1,19,19,17,41,0,NA,NA,NA,NA,1.04375869264345e-17,982.7972,NA,0.81005,0.13393,0.217366,0.178793,NA,0.26871,3.54221,20.3175,8.1538,0.21072,4.62668,NA,4.40544,NA,NA,3.89615
2015,1,19,19,17,43,0,NA,NA,NA,NA,1.04371975480431e-17,982.7941,NA,0.80881,0.13462,0.218328,0.179638,NA,0.26874,3.55331,20.3199,8.1923,0.21165,4.63921,NA,4.41428,NA,NA,3.90706
2015,1,19,19,17,44,0,NA,NA,NA,NA,1.04370026887924e-17,982.7924,NA,0.80819,0.13495,0.218779,0.180036,NA,0.26875,3.55872,20.3212,8.2114,0.21209,4.64517,NA,4.41844,NA,NA,3.91224
2015,1,19,19,17,46,0,NA,NA,NA,NA,1.04366126307736e-17,982.789,NA,0.80694,0.13557,0.219615,0.180778,NA,0.26878,3.56928,20.3236,8.2494,0.2129,4.65641,NA,4.42621,NA,NA,3.92202
2015,1,19,19,17,47,0,NA,NA,NA,NA,1.04364174323013e-17,982.7871,NA,0.80631,0.13585,0.219999,0.181122,NA,0.2688,3.57442,20.3249,8.2683,0.21327,4.66168,NA,4.42981,NA,NA,3.9266
2015,1,19,19,17,49,0,NA,NA,NA,NA,1.04360266970231e-17,982.7833,NA,0.80505,0.13639,0.220694,0.18175,NA,0.26883,3.58438,20.3273,8.3056,0.21394,4.67146,NA,4.43639,NA,NA,3.93511
2015,1,19,19,17,50,0,NA,NA,NA,NA,1.04358311605131e-17,982.7812,NA,0.80441,0.13663,0.221004,0.182033,NA,0.26884,3.5892,20.3286,8.3241,0.21424,4.67597,NA,4.43937,NA,NA,3.93902
2015,1,19,19,17,52,0,NA,NA,NA,NA,1.04354397503435e-17,982.7769,NA,0.80315,0.13707,0.221546,0.182535,NA,0.26887,3.59851,20.3311,8.3604,0.21476,4.68415,NA,4.44466,NA,NA,3.94612
2015,1,19,19,17,54,0,NA,NA,NA,NA,1.04350478915617e-17,982.7722,NA,0.8019,0.13744,0.221978,0.182946,NA,0.26891,3.60734,20.3336,8.396,0.21518,4.69117,NA,4.44902,NA,NA,3.9522
2015,1,19,19,17,55,0,NA,NA,NA,NA,1.04348517942866e-17,982.7697,NA,0.80128,0.1376,0.222151,0.183116,NA,0.26892,3.61157,20.3349,8.4135,0.21535,4.69422,NA,4.45084,NA,NA,3.95484
2015,1,19,19,17,57,0,NA,NA,NA,NA,1.043445926456e-17,982.7644,NA,0.80004,0.13786,0.222406,0.183381,NA,0.26895,3.61965,20.3375,8.4476,0.2156,4.69936,NA,4.45372,NA,NA,3.95928
2015,1,19,19,17,58,0,NA,NA,NA,NA,1.04342628324045e-17,982.7616,NA,0.79943,0.13796,0.222488,0.183475,NA,0.26897,3.62348,20.3388,8.4643,0.21567,4.70144,NA,4.45477,NA,NA,3.96106
2015,1,19,19,18,0,0,NA,NA,NA,NA,1.04338696341009e-17,982.7556,NA,0.79821,0.1381,0.222554,0.183583,NA,0.269,3.63073,20.3415,8.4968,0.21574,4.70455,NA,4.45605,NA,NA,3.96371
2015,1,19,19,18,1,0,NA,NA,NA,NA,1.0433672868249e-17,982.7524,NA,0.7976,0.13813,0.222525,0.183587,NA,0.26901,3.63419,20.3428,8.5128,0.21571,4.70547,NA,4.45619,NA,NA,3.96447
2015,1,19,19,18,3,0,NA,NA,NA,NA,1.04332790037365e-17,982.745,NA,0.79629,0.1381,0.222301,0.18346,NA,0.26905,3.64094,20.3454,8.5448,0.21549,4.70574,NA,4.45511,NA,NA,3.9646
2015,1,19,19,18,4,0,NA,NA,NA,NA,1.04330819053721e-17,982.7409,NA,0.7956,0.13804,0.22211,0.183333,NA,0.26907,3.64424,20.3466,8.5608,0.21529,4.70511,NA,4.45394,NA,NA,3.96399
2015,1,19,19,18,6,0,NA,NA,NA,NA,1.04326873770186e-17,982.7318,NA,0.79414,0.13783,0.221579,0.182959,NA,0.2691,3.65069,20.349,8.5929,0.21476,4.70242,NA,4.45039,NA,NA,3.96151
2015,1,19,19,18,7,0,NA,NA,NA,NA,1.04324899473257e-17,982.7269,NA,0.79337,0.13768,0.221243,0.182715,NA,0.26912,3.65385,20.3501,8.609,0.21443,4.7004,NA,4.44805,NA,NA,3.95966
2015,1,19,19,18,8,0,NA,NA,NA,NA,1.04322924074199e-17,982.7218,NA,0.79259,0.13751,0.220862,0.182435,NA,0.26914,3.65695,20.3512,8.6251,0.21405,4.69795,NA,4.44534,NA,NA,3.95744
2015,1,19,19,18,9,0,NA,NA,NA,NA,1.04320947574991e-17,982.7164,NA,0.79178,0.13731,0.220439,0.182121,NA,0.26916,3.66002,20.3523,8.6412,0.21363,4.69509,NA,4.4423,NA,NA,3.95485
2015,1,19,19,18,11,0,NA,NA,NA,NA,1.04316991280061e-17,982.705,NA,0.79011,0.13685,0.219472,0.181396,NA,0.2692,3.66601,20.3544,8.6734,0.21266,4.6882,NA,4.43524,NA,NA,3.94864
2015,1,19,19,18,12,0,NA,NA,NA,NA,1.04315011487301e-17,982.6989,NA,0.78924,0.13658,0.218933,0.180988,NA,0.26922,3.66894,20.3555,8.6895,0.21212,4.68421,NA,4.43126,NA,NA,3.94505
2015,1,19,19,18,14,0,NA,NA,NA,NA,1.04311048617106e-17,982.6862,NA,0.78747,0.13599,0.217752,0.180089,NA,0.26927,3.67468,20.3575,8.7217,0.21095,4.67523,NA,4.42246,NA,NA,3.93698
2015,1,19,19,18,15,0,NA,NA,NA,NA,1.04309065542634e-17,982.6796,NA,0.78655,0.13567,0.217114,0.1796,NA,0.26929,3.67749,20.3585,8.7379,0.21031,4.67027,NA,4.41768,NA,NA,3.93253
2015,1,19,19,18,17,0,NA,NA,NA,NA,1.04305096120853e-17,982.6658,NA,0.78469,0.13497,0.215753,0.178555,NA,0.26933,3.68299,20.3604,8.77,0.20895,4.6595,NA,4.40743,NA,NA,3.92288
2015,1,19,19,18,18,0,NA,NA,NA,NA,1.04303109776509e-17,982.6586,NA,0.78374,0.13459,0.215034,0.178,NA,0.26936,3.68569,20.3614,8.7861,0.20823,4.65373,NA,4.40199,NA,NA,3.91771
2015,1,19,19,18,20,0,NA,NA,NA,NA,1.04299133826823e-17,982.6438,NA,0.78181,0.1338,0.213528,0.176836,NA,0.26941,3.69098,20.3633,8.8183,0.20673,4.64151,NA,4.39057,NA,NA,3.90678
2015,1,19,19,18,21,0,NA,NA,NA,NA,1.04297144224446e-17,982.6362,NA,0.78083,0.13339,0.212745,0.176229,NA,0.26943,3.69357,20.3642,8.8343,0.20595,4.63509,NA,4.38461,NA,NA,3.90104
2015,1,19,19,18,23,0,NA,NA,NA,NA,1.04293161770534e-17,982.6207,NA,0.77885,0.13253,0.211128,0.174974,NA,0.26948,3.69867,20.3661,8.8663,0.20434,4.62174,NA,4.37229,NA,NA,3.8891
2015,1,19,19,18,25,0,NA,NA,NA,NA,1.04289174993627e-17,982.6046,NA,0.77684,0.13164,0.209458,0.173674,NA,0.26953,3.70364,20.3679,8.8982,0.20267,4.60781,NA,4.35952,NA,NA,3.87666
2015,1,19,19,18,26,0,NA,NA,NA,NA,1.04287179987506e-17,982.5964,NA,0.77583,0.13119,0.208607,0.173011,NA,0.26956,3.70609,20.3689,8.9141,0.20182,4.60068,NA,4.35301,NA,NA,3.87029
2015,1,19,19,18,28,0,NA,NA,NA,NA,1.04283186745839e-17,982.5798,NA,0.77379,0.13026,0.206884,0.171666,NA,0.26961,3.7109,20.3708,8.9458,0.2001,4.58617,NA,4.33981,NA,NA,3.85733
2015,1,19,19,18,29,0,NA,NA,NA,NA,1.04281188513258e-17,982.5713,NA,0.77278,0.1298,0.206016,0.170988,NA,0.26964,3.71326,20.3717,8.9616,0.19923,4.57883,NA,4.33316,NA,NA,3.85078
2015,1,19,19,18,31,0,NA,NA,NA,NA,1.0427718883051e-17,982.5543,NA,0.77074,0.12886,0.204276,0.169627,NA,0.26969,3.71793,20.3737,8.9931,0.1975,4.56407,NA,4.3198,NA,NA,3.8376
2015,1,19,19,18,32,0,NA,NA,NA,NA,1.04275187383309e-17,982.5457,NA,0.76972,0.12839,0.203408,0.168947,NA,0.26972,3.72023,20.3747,9.0088,0.19663,4.55668,NA,4.31314,NA,NA,3.83101
2015,1,19,19,18,34,0,NA,NA,NA,NA,1.0427118128316e-17,982.5283,NA,0.7677,0.12745,0.201685,0.167598,NA,0.26977,3.72476,20.3768,9.04,0.19491,4.54201,NA,4.29991,NA,NA,3.81791
2015,1,19,19,18,35,0,NA,NA,NA,NA,1.04269176633178e-17,982.5196,NA,0.76669,0.12699,0.200835,0.166932,NA,0.2698,3.727,20.3778,9.0556,0.19406,4.53475,NA,4.29338,NA,NA,3.81144
2015,1,19,19,18,37,0,NA,NA,NA,NA,1.04265164139308e-17,982.5021,NA,0.7647,0.12609,0.199164,0.165623,NA,0.26986,3.73143,20.38,9.0865,0.1924,4.5205,NA,4.28055,NA,NA,3.79873
2015,1,19,19,18,39,0,NA,NA,NA,NA,1.04261147396111e-17,982.4845,NA,0.76273,0.12521,0.197548,0.164357,NA,0.26992,3.73579,20.3823,9.1172,0.19078,4.50673,NA,4.26815,NA,NA,3.78644
2015,1,19,19,18,40,0,NA,NA,NA,NA,1.04259137434473e-17,982.4758,NA,0.76176,0.12479,0.196765,0.163743,NA,0.26994,3.73796,20.3834,9.1324,0.19,4.50007,NA,4.26215,NA,NA,3.7805
2015,1,19,19,18,42,0,NA,NA,NA,NA,1.04255114337021e-17,982.4583,NA,0.75986,0.12397,0.195259,0.162565,NA,0.27,3.74224,20.3859,9.1627,0.1885,4.4873,NA,4.25061,NA,NA,3.7691
2015,1,19,19,18,43,0,NA,NA,NA,NA,1.04253101204175e-17,982.4497,NA,0.75892,0.12358,0.19454,0.162003,NA,0.27003,3.74437,20.3872,9.1778,0.18778,4.48123,NA,4.24511,NA,NA,3.76368
2015,1,19,19,18,45,0,NA,NA,NA,NA,1.04249071776147e-17,982.4325,NA,0.75709,0.12285,0.193179,0.16094,NA,0.27009,3.7486,20.3898,9.2077,0.18642,4.46981,NA,4.23473,NA,NA,3.75349
2015,1,19,19,18,46,0,NA,NA,NA,NA,1.04247055483934e-17,982.424,0.15868,0.7562,0.12251,0.192541,0.160443,NA,0.27012,3.7507,20.3912,9.2225,0.18579,4.4645,NA,4.22987,NA,NA,3.74876
2015,1,19,19,18,48,0,NA,NA,NA,NA,1.04243019749009e-17,982.4071,0.15868,0.75446,0.12189,0.19136,0.159526,NA,0.27018,3.75489,20.3941,9.2519,0.18461,4.45478,NA,4.22091,NA,NA,3.74008
2015,1,19,19,18,49,0,NA,NA,NA,NA,1.04241000309267e-17,982.3989,0.15868,0.75362,0.12161,0.19082,0.159109,NA,0.2702,3.75698,20.3956,9.2665,0.18407,4.45041,NA,4.21684,NA,NA,3.73618
2015,1,19,19,18,51,0,NA,NA,NA,NA,1.04236958291125e-17,982.3826,0.15868,0.75199,0.12111,0.189854,0.158365,NA,0.27026,3.76115,20.3987,9.2954,0.18311,4.44275,NA,4.20958,NA,NA,3.72934
2015,1,19,19,18,52,0,NA,NA,NA,NA,1.04234935715695e-17,982.3746,0.15868,0.75121,0.12089,0.189431,0.158042,NA,0.27029,3.76323,20.4003,9.3097,0.18268,4.4395,NA,4.20643,NA,NA,3.72644
2015,1,19,19,18,53,0,NA,NA,NA,NA,1.04232912097328e-17,982.3667,0.15868,0.75045,0.12071,0.18905,0.157753,NA,0.27032,3.76531,20.402,9.324,0.1823,4.43666,NA,4.20362,NA,NA,3.7239
2015,1,19,19,18,54,0,NA,NA,NA,NA,1.04230887438016e-17,982.359,0.15868,0.74971,0.12055,0.188714,0.157501,NA,0.27035,3.7674,20.4038,9.3381,0.18197,4.43426,NA,4.20116,NA,NA,3.72174
2015,1,19,19,18,56,0,NA,NA,NA,NA,1.04226835000467e-17,982.3439,0.15868,0.74831,0.12031,0.188182,0.15711,NA,0.27041,3.77157,20.4074,9.3661,0.18144,4.43081,NA,4.19736,NA,NA,3.71866
2015,1,19,19,18,57,0,NA,NA,NA,NA,1.042248072252e-17,982.3366,0.15868,0.74764,0.12023,0.187991,0.156976,NA,0.27043,3.77366,20.4093,9.3799,0.18125,4.42982,NA,4.19606,NA,NA,3.71776
2015,1,19,19,18,59,0,NA,NA,NA,NA,1.04220748567579e-17,982.3224,0.15868,0.7464,0.12018,0.187767,0.156836,NA,0.27049,3.77786,20.4133,9.4073,0.18102,4.42939,NA,4.19471,NA,NA,3.71735
2015,1,19,19,19,0,0,NA,NA,NA,NA,1.04218717688197e-17,982.3155,0.15868,0.74582,0.1202,0.187739,0.156834,NA,0.27052,3.77997,20.4154,9.4208,0.18099,4.42998,NA,4.1947,NA,NA,3.71788
2015,1,19,19,19,2,0,NA,NA,NA,NA,1.04214652834184e-17,982.3017,0.15871,0.74468,0.1203,0.18776,0.156895,NA,0.27058,3.78411,20.4202,9.4474,0.18102,4.43196,NA,4.19529,NA,NA,3.71962
2015,1,19,19,19,3,0,NA,NA,NA,NA,1.04212618862526e-17,982.2946,0.15875,0.74411,0.12036,0.187786,0.156939,NA,0.27061,3.78611,20.423,9.4605,0.18104,4.43312,NA,4.19571,NA,NA,3.72063
2015,1,19,19,19,5,0,NA,NA,NA,NA,1.042085478358e-17,982.2798,0.15887,0.74295,0.12049,0.18787,0.157052,NA,0.27067,3.78998,20.4295,9.4862,0.18113,4.43574,NA,4.19677,NA,NA,3.72295
2015,1,19,19,19,6,0,NA,NA,NA,NA,1.04206510783706e-17,982.2723,0.15895,0.74237,0.12057,0.187926,0.157122,NA,0.2707,3.79185,20.4332,9.4988,0.18118,4.43721,NA,4.19742,NA,NA,3.72425
2015,1,19,19,19,8,0,NA,NA,NA,NA,1.04202433607948e-17,982.2568,0.15914,0.7412,0.12075,0.18807,0.157286,NA,0.27076,3.79549,20.4412,9.5237,0.18133,4.44045,NA,4.19894,NA,NA,3.72712
2015,1,19,19,19,10,0,NA,NA,NA,NA,1.04198352345989e-17,982.2409,0.15938,0.74003,0.12095,0.188252,0.157483,NA,0.27082,3.799,20.4503,9.5481,0.18151,4.44409,NA,4.20076,NA,NA,3.73034
2015,1,19,19,19,11,0,NA,NA,NA,NA,1.04196310186145e-17,982.2329,0.15952,0.73945,0.12106,0.188358,0.157593,NA,0.27086,3.80071,20.4552,9.5601,0.18162,4.44605,NA,4.20177,NA,NA,3.73208
2015,1,19,19,19,13,0,NA,NA,NA,NA,1.04192222814619e-17,982.2166,0.15983,0.73828,0.1213,0.188596,0.157837,NA,0.27092,3.80405,20.4657,9.5839,0.18186,4.45026,NA,4.20402,NA,NA,3.73582
2015,1,19,19,19,14,0,NA,NA,NA,NA,1.04190177605912e-17,982.2084,0.15999,0.7377,0.12142,0.188729,0.15797,NA,0.27096,3.80569,20.4713,9.5957,0.18199,4.45251,NA,4.20525,NA,NA,3.73781
2015,1,19,19,19,16,0,NA,NA,NA,NA,1.04186084148498e-17,982.1918,0.16035,0.73655,0.1217,0.189022,0.15826,NA,0.27103,3.80889,20.483,9.6189,0.18229,4.45726,NA,4.20792,NA,NA,3.74203
2015,1,19,19,19,17,0,NA,NA,NA,NA,1.04184035902767e-17,982.1835,0.16054,0.73598,0.12184,0.189182,0.158415,NA,0.27106,3.81047,20.4892,9.6304,0.18245,4.45977,NA,4.20935,NA,NA,3.74426
2015,1,19,19,19,19,0,NA,NA,NA,NA,1.04179936383146e-17,982.1668,0.16094,0.73485,0.12215,0.189527,0.158747,NA,0.27113,3.81358,20.5022,9.6533,0.18279,4.46505,NA,4.21243,NA,NA,3.74895
2015,1,19,19,19,20,0,NA,NA,NA,NA,1.04177885112231e-17,982.1584,0.16115,0.73429,0.12231,0.189712,0.158924,NA,0.27117,3.81512,20.5089,9.6646,0.18298,4.46781,NA,4.21406,NA,NA,3.75141
2015,1,19,19,19,22,0,NA,NA,NA,NA,1.04173779554081e-17,982.1418,0.16158,0.73318,0.12264,0.190107,0.159297,NA,0.27124,3.81817,20.523,9.6871,0.18338,4.47358,NA,4.21752,NA,NA,3.75654
2015,1,19,19,19,24,0,NA,NA,NA,NA,1.04169669983401e-17,982.1254,0.16203,0.7321,0.123,0.190535,0.159697,NA,0.27131,3.82119,20.5377,9.7094,0.18381,4.47967,NA,4.22124,NA,NA,3.76194
2015,1,19,19,19,25,0,NA,NA,NA,NA,1.04167613696823e-17,982.1172,0.16226,0.73157,0.12318,0.19076,0.159906,NA,0.27134,3.82271,20.5453,9.7206,0.18403,4.48282,NA,4.22319,NA,NA,3.76475
2015,1,19,19,19,27,0,NA,NA,NA,NA,1.0416349812708e-17,982.1011,0.16273,0.73053,0.12356,0.191233,0.160343,NA,0.27141,3.82573,20.5609,9.7428,0.18451,4.48935,NA,4.22728,NA,NA,3.77055
2015,1,19,19,19,28,0,NA,NA,NA,NA,1.04161438846891e-17,982.0932,0.16296,0.73002,0.12376,0.191481,0.160571,NA,0.27145,3.82725,20.5689,9.7539,0.18476,4.49272,NA,4.22941,NA,NA,3.77355
2015,1,19,19,19,30,0,NA,NA,NA,NA,1.04157317301765e-17,982.0776,0.16344,0.72903,0.12417,0.191999,0.161044,NA,0.27152,3.83031,20.5853,9.776,0.18528,4.49967,NA,4.23385,NA,NA,3.77973
2015,1,19,19,19,31,0,NA,NA,NA,NA,1.04155255039805e-17,982.07,0.16368,0.72855,0.12438,0.192268,0.161288,NA,0.27155,3.83186,20.5936,9.7871,0.18555,4.50325,NA,4.23615,NA,NA,3.78291
2015,1,19,19,19,33,0,NA,NA,NA,NA,1.04151127542975e-17,982.0551,0.16415,0.72762,0.12481,0.192828,0.161794,NA,0.27162,3.83499,20.6107,9.8094,0.18611,4.51058,NA,4.24093,NA,NA,3.78943
2015,1,19,19,19,34,0,NA,NA,NA,NA,1.04149062311083e-17,982.0479,0.16439,0.72717,0.12503,0.193118,0.162055,NA,0.27166,3.83658,20.6194,9.8205,0.1864,4.51435,NA,4.2434,NA,NA,3.79278
2015,1,19,19,19,36,0,NA,NA,NA,NA,1.0414492888623e-17,982.0339,0.16485,0.7263,0.12549,0.193718,0.162592,NA,0.27173,3.83982,20.637,9.8429,0.18701,4.52204,NA,4.24851,NA,NA,3.79963
2015,1,19,19,19,37,0,NA,NA,NA,NA,1.04142860696246e-17,982.0271,0.16508,0.72589,0.12572,0.194027,0.162868,NA,0.27176,3.84148,20.646,9.8542,0.18732,4.52598,NA,4.25114,NA,NA,3.80313
2015,1,19,19,19,38,0,NA,NA,NA,NA,1.04140791522515e-17,982.0206,0.1653,0.72549,0.12595,0.194343,0.163149,NA,0.27179,3.84315,20.655,9.8655,0.18764,4.52997,NA,4.25382,NA,NA,3.80668
2015,1,19,19,19,39,0,NA,NA,NA,NA,1.04138721367048e-17,982.0142,0.16552,0.7251,0.12619,0.194664,0.163434,NA,0.27183,3.84486,20.6641,9.8769,0.18796,4.53401,NA,4.25656,NA,NA,3.81027
2015,1,19,19,19,41,0,NA,NA,NA,NA,1.04134578114775e-17,982.002,0.16594,0.72436,0.12667,0.195325,0.164018,NA,0.27189,3.84836,20.6825,9.8998,0.18862,4.54224,NA,4.26218,NA,NA,3.8176
2015,1,19,19,19,42,0,NA,NA,NA,NA,1.04132505020949e-17,981.9963,0.16614,0.72401,0.12692,0.195665,0.164317,NA,0.27192,3.85015,20.6917,9.9114,0.18896,4.54643,NA,4.26506,NA,NA,3.82133
2015,1,19,19,19,44,0,NA,NA,NA,NA,1.04128355903798e-17,981.9855,0.16653,0.72336,0.12742,0.19636,0.164927,NA,0.27198,3.85385,20.7104,9.9348,0.18966,4.55495,NA,4.27097,NA,NA,3.82891
2015,1,19,19,19,45,0,NA,NA,NA,NA,1.04126279883452e-17,981.9804,0.16671,0.72306,0.12768,0.196716,0.165238,NA,0.27201,3.85576,20.7198,9.9466,0.19002,4.55927,NA,4.27399,NA,NA,3.83276
2015,1,19,19,19,47,0,NA,NA,NA,NA,1.04122124925102e-17,981.9711,0.16705,0.7225,0.12819,0.197443,0.165871,NA,0.27207,3.8597,20.7386,9.9705,0.19075,4.56804,NA,4.28017,NA,NA,3.84056
2015,1,19,19,19,48,0,NA,NA,NA,NA,1.04120045990077e-17,981.9669,0.16721,0.72225,0.12845,0.197814,0.166193,NA,0.2721,3.86173,20.748,9.9827,0.19112,4.57248,NA,4.28333,NA,NA,3.84451
2015,1,19,19,19,50,0,NA,NA,NA,NA,1.04115885214207e-17,981.9592,0.16749,0.7218,0.12898,0.198571,0.166847,NA,0.27216,3.86594,20.767,10.0072,0.19188,4.58146,NA,4.28978,NA,NA,3.85252
2015,1,19,19,19,51,0,NA,NA,NA,NA,1.04113803376342e-17,981.9559,0.16762,0.7216,0.12924,0.198956,0.167179,NA,0.27218,3.86812,20.7764,10.0197,0.19227,4.586,NA,4.29306,NA,NA,3.85656
2015,1,19,19,19,53,0,NA,NA,NA,NA,1.04109636806633e-17,981.9501,0.16784,0.72127,0.12978,0.199741,0.167851,NA,0.27224,3.87265,20.7953,10.0451,0.19306,4.59518,NA,4.29975,NA,NA,3.86474
2015,1,19,19,19,55,0,NA,NA,NA,NA,1.04105466387518e-17,981.9457,0.16801,0.72101,0.13032,0.200543,0.168536,NA,0.27228,3.8774,20.8141,10.071,0.19386,4.60446,NA,4.3066,NA,NA,3.87301
